date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-12-18 00:00:00,"17,2",15,20,"2,2",,,"17,4",,"1016,3",
2022-12-19 00:00:00,"17,1",16,19,"10,8",,,10,,"1017,2",
2022-12-20 00:00:00,17,15,19,"7,3",,,"13,1",,"1015,8",
2022-12-21 00:00:00,"16,5","14,8",21,"4,2",,,"13,6",,"1016,8",
2022-12-22 00:00:00,"16,2",14,19,"2,8",,,"15,5",,"1017,7",
2022-12-23 00:00:00,"17,3","14,8",21,"1,5",,,12,,"1017,5",
2022-12-24 00:00:00,"17,9","15,7",20,"1,7",,,"11,7",,"1017,8",
2022-12-25 00:00:00,"19,3",17,22,"4,1",,,"9,6",,"1017,2",
2022-12-26 00:00:00,"21,9","17,9",28,"7,2",,,"9,2",,"1014,7",
2022-12-27 00:00:00,"21,6",18,27,"12,9",,,"9,8",,"1014,5",
2022-12-28 00:00:00,"21,6","18,4",27,"6,2",,,"9,6",,"1012,3",
2022-12-29 00:00:00,"21,2","17,2",27,0,,,"10,5",,"1015,4",
2022-12-30 00:00:00,"19,8",16,24,0,,,13,,"1018,1",
2022-12-31 00:00:00,"20,9","16,6",28,1,,,"10,1",,1018,
2023-01-01 00:00:00,"21,2","18,4",27,2,,,"7,6",,"1017,2",
2023-01-02 00:00:00,"21,8","18,7",27,"1,9",,,"7,7",,"1013,9",
2023-01-03 00:00:00,"21,6",19,25,"14,9",,,"10,7",,"1010,6",
2023-01-04 00:00:00,"15,8",14,"19,5","33,2",,,"12,8",,"1012,8",
2023-01-05 00:00:00,"17,2","14,7",21,"2,4",,,"15,2",,"1016,7",
2023-01-06 00:00:00,"17,4",14,22,1,,,"17,4",,1020,
2023-01-07 00:00:00,"16,9","14,5",20,"3,2",,,18,,"1021,8",
2023-01-08 00:00:00,"17,4","15,1",21,"2,2",,,"13,5",,"1020,5",
2023-01-09 00:00:00,"17,6",16,20,"1,6",,,"10,2",,"1018,4",
2023-01-10 00:00:00,"19,3",17,24,"12,3",,,9,,"1016,7",
2023-01-11 00:00:00,"20,2",18,25,"4,7",,,"9,7",,"1015,3",
2023-01-12 00:00:00,"21,4",18,26,"22,9",,,"7,7",,"1013,2",
2023-01-13 00:00:00,"22,4",19,28,"6,9",,,"11,9",,"1011,8",
2023-01-14 00:00:00,"21,8","19,5",25,"8,3",,,"12,8",,"1013,3",
2023-01-15 00:00:00,"22,2","19,8",27,11,,,"10,7",,"1016,1",
2023-01-16 00:00:00,"22,1","19,6",29,"13,6",,,"8,9",,"1016,7",
2023-01-17 00:00:00,"21,9","19,6",28,"11,4",,,"7,3",,"1017,7",
2023-01-18 00:00:00,21,18,27,"5,5",,,"8,7",,"1019,5",
2023-01-19 00:00:00,"21,1","18,7",26,"7,7",,,"12,5",,"1018,5",
2023-01-20 00:00:00,"20,2",18,24,"9,1",,,"8,1",,"1014,8",
2023-01-21 00:00:00,"21,1",17,27,"0,3",,,"9,1",,"1011,9",
2023-01-22 00:00:00,23,19,28,"2,4",,,"11,4",,"1010,6",
2023-01-23 00:00:00,"21,7",17,27,"3,2",,,"10,2",,"1012,5",
2023-01-24 00:00:00,"22,7",17,35,0,,,"5,8",,"1013,1",
2023-01-25 00:00:00,"23,4","18,9",30,0,,,"8,7",,"1014,6",
2023-01-26 00:00:00,"21,7",18,26,0,,,"11,5",,"1015,6",
2023-01-27 00:00:00,"21,4",16,28,0,,,9,,"1016,1",
2023-01-28 00:00:00,"23,7","18,6",31,0,,,"8,3",,"1016,6",
2023-01-29 00:00:00,"24,1",20,30,"10,2",,,"10,7",,"1014,9",
2023-01-30 00:00:00,21,19,25,"10,5",,,"9,7",,1013,
2023-01-31 00:00:00,"21,2","18,9",24,"9,4",,,"8,2",,"1013,9",
2023-02-01 00:00:00,"21,8",19,26,"18,5",,,"10,1",,"1014,9",
2023-02-02 00:00:00,"21,8",20,26,"12,2",,,10,,"1014,9",
2023-02-03 00:00:00,"21,3","19,4",25,"3,3",,,"13,5",,"1010,3",
2023-02-04 00:00:00,"20,8",19,26,"8,6",,,"10,8",,"1013,7",
2023-02-05 00:00:00,"22,8","18,5",28,"0,3",,,"9,1",,"1014,7",
2023-02-06 00:00:00,"22,2","17,7",28,0,,,"7,3",,"1015,1",
2023-02-07 00:00:00,"21,4","18,5",28,"1,9",,,"7,8",,"1016,6",
2023-02-08 00:00:00,"21,6","17,9",27,"0,6",,,"7,8",,"1016,3",
2023-02-09 00:00:00,"22,4",17,30,0,,,"9,8",,"1016,3",
2023-02-10 00:00:00,"21,1",18,29,"7,3",,,8,,"1016,2",
2023-02-11 00:00:00,"20,2",18,25,9,,,"8,1",,1016,
2023-02-12 00:00:00,"21,7",18,28,"2,5",,,"9,2",,"1015,1",
2023-02-13 00:00:00,"21,6",18,27,"6,5",,,"7,4",,"1014,8",
2023-02-14 00:00:00,"22,5",19,28,"9,4",,,8,,"1013,3",
2023-02-15 00:00:00,"21,8",19,27,"5,6",,,"10,5",,"1010,2",
2023-02-16 00:00:00,"21,2",19,28,"1,8",,,"12,7",,"1007,6",
2023-02-17 00:00:00,21,18,25,"24,4",,,"10,4",,1009,
2023-02-18 00:00:00,"17,2",14,"19,5","3,1",,,"13,6",,"1017,5",
2023-02-19 00:00:00,"15,2",13,"17,3","2,5",,,"13,3",,"1021,5",
2023-02-20 00:00:00,"18,7",16,23,"13,5",,,"8,7",,"1017,9",
2023-02-21 00:00:00,"19,9",18,23,"9,2",,,"9,3",,"1017,2",
2023-02-22 00:00:00,"19,9",17,26,"7,7",,,"9,1",,"1019,7",
2023-02-23 00:00:00,"20,2",18,24,"10,2",,,"8,1",,"1019,8",
2023-02-24 00:00:00,"21,4","18,6",26,9,,,"10,5",,"1015,5",
2023-02-25 00:00:00,"22,3",18,27,0,,,"17,6",,"1014,2",
2023-02-26 00:00:00,"22,3",18,26,10,,,"8,6",,1017,
2023-02-27 00:00:00,"20,6",17,26,"1,7",,,"9,6",,"1021,6",
2023-02-28 00:00:00,"19,5","17,3",23,"2,6",,,"9,6",,1022,
2023-03-01 00:00:00,"19,8","17,8",24,"4,7",,,"7,3",,"1019,3",
2023-03-02 00:00:00,22,"17,7",28,"1,3",,,"9,2",,1017,
2023-03-03 00:00:00,"22,5",19,28,"4,3",,,"11,2",,"1016,1",
2023-03-04 00:00:00,"22,7",19,28,"5,3",,,"9,2",,"1015,5",
2023-03-05 00:00:00,"20,4",19,25,"2,7",,,"11,9",,"1013,1",
2023-03-06 00:00:00,"20,6",17,25,"5,7",,,"7,5",,"1012,1",
2023-03-07 00:00:00,"20,8",18,26,1,,,"7,8",,"1013,8",
2023-03-08 00:00:00,"23,2",18,28,"3,6",,,"10,1",,"1015,9",
2023-03-09 00:00:00,22,19,28,"5,4",,,"7,9",,"1017,3",
2023-03-10 00:00:00,"19,8",18,24,"7,2",,,"5,2",,"1017,9",
2023-03-11 00:00:00,"19,6",18,22,"7,9",,,"8,6",,"1017,4",
2023-03-12 00:00:00,"19,8",18,22,"6,4",,,"11,6",,"1018,3",
2023-03-13 00:00:00,"19,9",18,22,"12,2",,,"11,7",,"1019,2",
2023-03-14 00:00:00,"20,2",18,24,"6,9",,,"11,5",,"1019,4",
2023-03-15 00:00:00,"20,4",17,24,"1,8",,,"12,6",,"1017,9",
2023-03-16 00:00:00,"20,2",16,23,"1,5",,,"11,8",,"1017,1",
2023-03-17 00:00:00,"20,3",16,25,2,,,"10,4",,"1019,1",
2023-03-18 00:00:00,"20,6",14,28,0,,,"7,8",,"1018,8",
2023-03-19 00:00:00,"22,6",17,29,"0,5",,,"6,5",,"1017,9",
2023-03-20 00:00:00,"23,7","18,8",29,"0,2",,,"7,9",,"1016,6",
2023-03-21 00:00:00,23,"18,5",29,"0,2",,,8,,"1018,8",
2023-03-22 00:00:00,"22,2",19,27,"0,6",,,"11,3",,1021,
2023-03-23 00:00:00,"22,5",18,28,"0,1",,,"11,5",,"1020,8",
2023-03-24 00:00:00,"23,3",19,30,"1,9",,,"8,7",,1019,
2023-03-25 00:00:00,"22,8",19,28,"0,1",,,"8,9",,1018,
2023-03-26 00:00:00,"23,1","19,6",29,"4,4",,,"10,7",,"1016,4",
2023-03-27 00:00:00,"18,7",17,21,"0,2",,,"11,1",,"1019,4",
2023-03-28 00:00:00,"19,7",16,24,"0,4",,,"10,5",,"1018,7",
2023-03-29 00:00:00,"21,6",17,27,"6,3",,,"10,6",,"1018,4",
2023-03-30 00:00:00,22,18,29,1,,,9,,"1017,6",
2023-03-31 00:00:00,22,17,27,0,,,"5,8",,"1017,3",
2023-04-01 00:00:00,"21,8",17,28,0,,,13,,"1016,2",
2023-04-02 00:00:00,"17,8",14,22,0,,,"14,4",,"1018,9",
2023-04-03 00:00:00,"18,4",13,25,0,,,"6,8",,"1018,6",
2023-04-04 00:00:00,"20,1",15,27,0,,,"7,4",,"1017,1",
2023-04-05 00:00:00,"19,6",16,24,"0,7",,,"12,1",,"1018,1",
2023-04-06 00:00:00,"17,8",16,20,"1,9",,,"13,3",,"1018,5",
2023-04-07 00:00:00,"17,1",15,19,"8,6",,,"10,2",,"1017,8",
2023-04-08 00:00:00,"17,8","15,8",21,"2,2",,,11,,"1019,5",
2023-04-09 00:00:00,"18,2",16,21,"1,9",,,"13,2",,"1021,2",
2023-04-10 00:00:00,"18,3",16,22,0,,,"8,1",,1022,
2023-04-11 00:00:00,"19,3",14,25,0,,,"7,6",,"1019,4",
2023-04-12 00:00:00,"20,3",14,27,"0,2",,,"6,1",,"1016,7",
2023-04-13 00:00:00,"21,5",16,27,0,,,"9,8",,"1014,2",
2023-04-14 00:00:00,"18,5",17,21,24,,,"11,4",,"1015,5",
2023-04-15 00:00:00,"17,6","16,1",20,"1,1",,,"10,6",,"1018,9",
2023-04-16 00:00:00,"19,1",16,24,"1,4",,,"8,4",,"1017,5",
2023-04-17 00:00:00,"19,3",17,23,"21,6",,,"7,5",,"1010,4",
2023-04-18 00:00:00,"18,4",16,22,"52,9",,,"5,6",,"1006,6",
2023-04-19 00:00:00,"16,2",12,20,"0,4",,,"12,2",,"1010,5",
2023-04-20 00:00:00,"13,9",10,19,"0,3",,,"8,6",,1018,
2023-04-21 00:00:00,"14,2",10,18,0,,,"13,4",,"1021,7",
2023-04-22 00:00:00,"16,4",12,22,0,,,"9,2",,"1021,8",
2023-04-23 00:00:00,"16,6",12,21,0,,,10,,"1022,6",
2023-04-24 00:00:00,"17,5",14,22,0,,,"10,4",,"1023,2",
2023-04-25 00:00:00,"17,3",14,21,0,,,"10,1",,"1021,6",
2023-04-26 00:00:00,18,"15,7",22,"4,6",,,"11,4",,"1017,3",
2023-04-27 00:00:00,"17,6",14,23,0,,,7,,"1016,4",
2023-04-28 00:00:00,"16,3",14,21,"0,5",,,"8,7",,"1019,6",
2023-04-29 00:00:00,16,14,19,"0,5",,,"9,8",,"1020,9",
2023-04-30 00:00:00,"17,2",15,20,"0,4",,,9,,1020,
2023-05-01 00:00:00,"18,5",14,24,0,,,"6,2",,"1018,6",
2023-05-02 00:00:00,18,14,24,0,,,"6,9",,"1017,6",
2023-05-03 00:00:00,"18,7","15,2",23,0,,,"8,2",,"1017,6",
2023-05-04 00:00:00,"20,9",16,27,"5,2",,,"9,4",,"1018,7",
2023-05-05 00:00:00,"20,7",17,26,"0,7",,,"7,5",,"1021,2",
2023-05-06 00:00:00,"20,6","18,4",25,0,,,7,,"1021,3",
2023-05-07 00:00:00,"20,8",18,26,0,,,"7,9",,"1019,5",
2023-05-08 00:00:00,"20,8","17,6",25,0,,,"8,7",,"1019,2",
2023-05-09 00:00:00,"18,8",16,24,"2,1",,,"8,7",,"1020,2",
2023-05-10 00:00:00,"17,8",15,23,"1,4",,,"7,1",,"1019,4",
2023-05-11 00:00:00,15,11,20,0,,,"9,7",,"1018,1",
2023-05-12 00:00:00,"12,9",10,18,0,,,"8,7",,"1020,4",
2023-05-13 00:00:00,"13,3","10,4",18,0,,,"8,8",,"1021,2",
2023-05-14 00:00:00,"14,2",9,21,0,,,"4,7",,"1022,4",
2023-05-15 00:00:00,"15,8",8,22,0,,,"7,1",,"1022,5",
2023-05-16 00:00:00,15,9,21,0,,,"7,4",,"1021,8",
2023-05-17 00:00:00,14,8,19,0,,,"7,8",,"1022,6",
2023-05-18 00:00:00,"14,4",8,22,0,,,"5,6",,"1023,6",
2023-05-19 00:00:00,"14,6",9,24,0,,,7,,"1022,3",
2023-05-20 00:00:00,"15,6",9,24,0,,,"5,7",,"1020,6",
2023-05-21 00:00:00,"15,5",10,22,0,,,"7,4",,"1018,9",
2023-05-22 00:00:00,"16,9",12,22,0,,,"7,9",,"1020,3",
2023-05-23 00:00:00,"17,7",11,24,0,,,"6,6",,"1022,5",
2023-05-24 00:00:00,"16,8",13,23,0,,,"8,2",,"1022,3",
2023-05-25 00:00:00,"17,2",13,23,0,,,"7,5",,"1022,5",
2023-05-26 00:00:00,"18,1","14,6",23,0,,,"11,6",,"1021,1",
2023-05-27 00:00:00,"18,4",13,24,"4,1",,,"9,2",,"1019,9",
2023-05-28 00:00:00,15,13,"17,8","12,2",,,"13,2",,"1020,9",
2023-05-29 00:00:00,"13,5",12,17,"1,2",,,"11,4",,"1023,1",
2023-05-30 00:00:00,"13,7","12,3",15,"0,7",,,"13,2",,1024,
2023-05-31 00:00:00,"14,9",13,18,"0,9",,,"6,4",,"1022,7",
2023-06-01 00:00:00,"15,2",12,20,0,,,"5,4",,"1023,4",
2023-06-02 00:00:00,"14,4",9,21,0,,,7,,"1022,9",
2023-06-03 00:00:00,16,"10,7",23,0,,,"6,9",,"1022,3",
2023-06-04 00:00:00,"16,4","11,7",23,0,,,"6,2",,"1023,1",
2023-06-05 00:00:00,"15,7",9,22,0,,,"7,1",,"1023,4",
2023-06-06 00:00:00,15,13,19,0,,,"8,6",,"1023,2",
2023-06-07 00:00:00,"15,8",10,21,0,,,6,,"1023,3",
2023-06-08 00:00:00,"15,9",9,22,0,,,"4,7",,"1022,3",
2023-06-09 00:00:00,"17,1",11,24,0,,,"8,6",,"1020,3",
2023-06-10 00:00:00,"18,3",12,25,0,,,12,,"1018,7",
2023-06-11 00:00:00,"19,7","14,8",26,0,,,"14,5",,"1016,5",
2023-06-12 00:00:00,"13,4","10,9","15,6","23,5",,,"12,6",,"1019,8",
2023-06-13 00:00:00,"10,1",9,11,"39,3",,,"14,9",,"1024,7",
2023-06-14 00:00:00,12,"10,4",13,"26,3",,,"11,9",,"1023,4",
2023-06-15 00:00:00,"13,6",11,17,"8,1",,,"17,8",,"1019,3",
2023-06-16 00:00:00,"11,4",8,15,0,,,"13,5",,"1019,7",
2023-06-17 00:00:00,"10,6","7,8",14,0,,,"7,8",,"1023,3",
2023-06-18 00:00:00,"10,2",6,17,0,,,"5,6",,"1024,6",
2023-06-19 00:00:00,"10,7",7,16,0,,,"8,9",,"1026,4",
2023-06-20 00:00:00,"12,7","7,7",20,0,,,"8,8",,"1024,8",
2023-06-21 00:00:00,"14,5",9,21,0,,,"9,7",,"1021,3",
2023-06-22 00:00:00,"17,3",13,22,"0,6",,,"10,2",,"1019,8",
2023-06-23 00:00:00,"17,6",13,22,"4,1",,,"6,4",,"1019,1",
2023-06-24 00:00:00,"18,4",13,25,0,,,"8,5",,"1019,5",
2023-06-25 00:00:00,"18,4",11,25,0,,,"6,1",,"1021,7",
2023-06-26 00:00:00,"17,9","11,9",25,0,,,"8,2",,"1021,9",
2023-06-27 00:00:00,"17,1",11,24,0,,,"10,1",,"1020,9",
2023-06-28 00:00:00,17,11,23,0,,,"9,1",,"1021,7",
2023-06-29 00:00:00,"13,5","11,7",15,"0,4",,,"10,5",,"1025,5",
2023-06-30 00:00:00,"13,7",11,18,0,,,8,,"1026,2",
2023-07-01 00:00:00,"15,4",11,21,"0,4",,,"6,5",,"1023,4",
2023-07-02 00:00:00,"14,9",12,21,0,,,"6,8",,"1022,2",
2023-07-03 00:00:00,"13,9",12,17,"0,2",,,"7,9",,"1024,4",
2023-07-04 00:00:00,"13,2",9,18,0,,,"7,3",,1024,
2023-07-05 00:00:00,"14,6","9,7",21,0,,,"6,1",,"1022,9",
2023-07-06 00:00:00,16,9,23,0,,,"7,3",,"1019,6",
2023-07-07 00:00:00,"17,2",11,24,0,,,"7,2",,"1017,8",
2023-07-08 00:00:00,"16,1","14,1",20,"3,2",,,"10,7",,"1015,3",
2023-07-09 00:00:00,"14,3",13,16,"0,9",,,"8,3",,"1019,4",
2023-07-10 00:00:00,"15,9","14,1",18,"19,8",,,"6,4",,"1018,2",
2023-07-11 00:00:00,"16,4",15,19,"9,5",,,"7,7",,"1017,5",
2023-07-12 00:00:00,"19,2",15,25,0,,,"14,8",,"1011,6",
2023-07-13 00:00:00,"13,8","8,3","17,2","1,5",,,"18,7",,"1010,4",
2023-07-14 00:00:00,"9,2","5,7",14,0,,,"10,8",,"1020,8",
2023-07-15 00:00:00,"10,2",4,17,0,,,"7,4",,"1021,8",
2023-07-16 00:00:00,"13,8","7,8",21,"0,4",,,"5,2",,"1019,9",
2023-07-17 00:00:00,"13,1",11,15,"22,1",,,"7,3",,1021,
2023-07-18 00:00:00,"10,9",10,"13,4","10,5",,,"9,9",,"1025,6",
2023-07-19 00:00:00,"10,8","9,2",12,"2,2",,,"11,6",,1031,
2023-07-20 00:00:00,"13,2","10,8",16,"0,3",,,"10,7",,"1030,6",
2023-07-21 00:00:00,"14,9","12,4",20,0,,,"8,2",,"1028,4",
2023-07-22 00:00:00,"15,2","12,9",21,0,,,"7,1",,1026,
2023-07-23 00:00:00,17,12,24,0,,,"5,9",,1026,
2023-07-24 00:00:00,"18,1",12,24,0,,,"4,8",,"1024,7",
2023-07-25 00:00:00,"18,4","13,1",25,0,,,7,,"1021,4",
2023-07-26 00:00:00,"19,3",14,25,0,,,"8,3",,"1019,9",
2023-07-27 00:00:00,"15,8",13,20,"2,7",,,"9,6",,"1022,9",
2023-07-28 00:00:00,"15,4",13,19,"19,7",,,"8,6",,"1023,8",
2023-07-29 00:00:00,"11,4",10,14,"1,3",,,"10,5",,"1025,7",
2023-07-30 00:00:00,"12,5","9,1",19,0,,,"7,3",,"1026,2",
2023-07-31 00:00:00,14,6,21,0,,,"4,1",,"1025,4",
2023-08-01 00:00:00,"15,8",8,25,0,,,"5,4",,"1024,8",
2023-08-02 00:00:00,"17,4",8,27,0,,,"7,6",,"1022,9",
2023-08-03 00:00:00,17,9,25,0,,,"6,4",,"1022,3",
2023-08-04 00:00:00,16,"12,3",22,0,,,"8,6",,"1021,9",
2023-08-05 00:00:00,"17,8",11,26,0,,,"8,1",,"1022,5",
2023-08-06 00:00:00,"18,2",10,26,0,,,"8,9",,"1021,5",
2023-08-07 00:00:00,"20,3",14,29,1,,,"10,6",,"1021,1",
2023-08-08 00:00:00,"13,3",11,"16,6","0,7",,,"15,4",,"1026,8",
2023-08-09 00:00:00,"13,1","11,7",15,"26,6",,,"13,1",,"1024,2",
2023-08-10 00:00:00,"15,6",13,18,"19,8",,,"8,7",,"1019,7",
2023-08-11 00:00:00,"15,5",14,"18,2","1,9",,,"8,6",,"1019,1",
2023-08-12 00:00:00,"15,8",14,"17,7","8,7",,,"6,6",,"1020,2",
2023-08-13 00:00:00,"11,8",9,"14,9","0,2",,,"11,8",,"1023,9",
2023-08-14 00:00:00,"12,9",10,17,0,,,"6,8",,"1023,8",
2023-08-15 00:00:00,"15,1",11,22,0,,,"6,8",,"1023,1",
2023-08-16 00:00:00,"16,8","13,4",23,0,,,"6,6",,1023,
2023-08-17 00:00:00,"19,5",15,26,"2,4",,,"8,4",,"1019,1",
2023-08-18 00:00:00,21,15,27,"2,2",,,"12,8",,1012,
2023-08-19 00:00:00,"15,6",13,19,"6,3",,,"11,1",,"1012,7",
2023-08-20 00:00:00,"15,7",10,22,"4,1",,,"10,6",,1014,
2023-08-21 00:00:00,"17,8",12,23,0,,,"10,6",,"1014,1",
2023-08-22 00:00:00,"20,2",12,27,0,,,"15,3",,"1012,3",
2023-08-23 00:00:00,"23,8",17,30,0,,,"19,5",,"1009,5",
2023-08-24 00:00:00,"23,3",16,30,"14,3",,,"13,1",,"1009,5",
2023-08-25 00:00:00,"12,4",10,"15,2","19,1",,,"11,7",,1015,
2023-08-26 00:00:00,"10,1",8,13,0,,,"13,1",,"1020,1",
2023-08-27 00:00:00,"9,3",7,13,"0,1",,,"11,7",,"1023,3",
2023-08-28 00:00:00,"9,1","7,7",11,"0,5",,,"11,6",,"1024,6",
2023-08-29 00:00:00,"12,3",9,18,"0,5",,,"9,4",,"1023,7",
2023-08-30 00:00:00,"15,3","10,3",23,0,,,"9,8",,"1020,2",
2023-08-31 00:00:00,"17,2",9,24,0,,,"7,9",,1021,
2023-09-01 00:00:00,"16,8",10,25,0,,,"11,8",,1020,
2023-09-02 00:00:00,"15,5",14,18,"3,6",,,"12,4",,"1017,7",
2023-09-03 00:00:00,"22,2",15,29,0,,,13,,"1015,7",
2023-09-04 00:00:00,"23,4",19,30,"0,6",,,"18,2",,"1013,6",
2023-09-05 00:00:00,"16,6",12,"20,1",0,,,"14,6",,"1021,2",
2023-09-06 00:00:00,"13,2","11,4",16,"0,5",,,"19,4",,"1026,9",
2023-09-07 00:00:00,"14,7","12,8",17,0,,,"15,1",,"1024,2",
2023-09-08 00:00:00,"17,6",14,24,"4,5",,,"11,8",,"1019,3",
2023-09-09 00:00:00,18,"16,1",20,"12,8",,,"10,2",,"1018,7",
2023-09-10 00:00:00,"17,1",15,22,0,,,"10,2",,"1021,5",
2023-09-11 00:00:00,"19,9",14,27,0,,,"9,4",,"1019,3",
2023-09-12 00:00:00,"22,8",16,30,0,,,"12,8",,"1017,2",
2023-09-13 00:00:00,"22,2",17,30,"1,9",,,"15,5",,"1012,7",
2023-09-14 00:00:00,"14,8",11,19,"2,2",,,"13,2",,"1016,7",
2023-09-15 00:00:00,"14,1","10,4",20,0,,,"12,8",,"1020,5",
2023-09-16 00:00:00,"17,8",11,26,0,,,"10,6",,"1018,6",
2023-09-17 00:00:00,"22,7",14,31,0,,,"8,3",,1018,
2023-09-18 00:00:00,"24,3",18,31,"0,3",,,"11,5",,"1017,9",
2023-09-19 00:00:00,"21,8",17,30,6,,,"13,5",,"1018,2",
2023-09-20 00:00:00,"20,4","16,8",27,"3,3",,,"6,6",,"1019,3",
2023-09-21 00:00:00,"22,3",16,30,0,,,"8,4",,"1017,6",
2023-09-22 00:00:00,"22,7","17,9",33,"0,2",,,"10,7",,"1015,8",
2023-09-23 00:00:00,"23,5",18,31,0,,,"8,5",,"1015,4",
2023-09-24 00:00:00,"24,5","19,6",33,"3,3",,,12,,"1013,4",
2023-09-25 00:00:00,"19,1",16,23,"1,5",,,"11,1",,"1014,7",
2023-09-26 00:00:00,"22,5",17,30,"4,6",,,"15,3",,"1011,3",
2023-09-27 00:00:00,"22,1","16,4",27,"5,2",,,"9,9",,"1010,2",
2023-09-28 00:00:00,"13,4",12,"15,9","0,1",,,"16,5",,"1019,3",
2023-09-29 00:00:00,"14,8","12,9",17,"16,7",,,"12,1",,"1021,4",
2023-09-30 00:00:00,"16,9",15,"19,1",16,,,"7,3",,"1018,4",
2023-10-01 00:00:00,"17,7",14,21,"8,4",,,"9,9",,1015,
2023-10-02 00:00:00,"16,7",14,23,"2,1",,,10,,"1013,8",
2023-10-03 00:00:00,"19,2",13,28,0,,,"11,2",,"1013,2",
2023-10-04 00:00:00,19,"17,8",21,"5,9",,,"12,2",,"1009,6",
2023-10-05 00:00:00,"16,1",14,"19,3","34,1",,,"10,6",,"1011,3",
2023-10-06 00:00:00,"21,7",15,29,"13,7",,,11,,1014,
2023-10-07 00:00:00,"20,6",17,29,"10,2",,,"15,4",,"1014,4",
2023-10-08 00:00:00,"17,4",15,19,"57,3",,,"13,5",,"1015,1",
2023-10-09 00:00:00,"17,1",14,22,1,,,"10,9",,"1017,8",
2023-10-10 00:00:00,"16,8",14,22,"0,2",,,"10,6",,"1020,6",
2023-10-11 00:00:00,"22,2",15,31,0,,,"16,6",,"1015,7",
2023-10-12 00:00:00,"17,6",14,"22,1","45,5",,,"13,5",,"1012,7",
2023-10-13 00:00:00,"12,5",11,"15,3","20,3",,,"13,8",,1020,
2023-10-14 00:00:00,"13,2",12,"15,4",0,,,"13,7",,"1023,6",
2023-10-15 00:00:00,"15,3",13,"17,9",1,,,"10,6",,1023,
2023-10-16 00:00:00,"19,8",16,29,"8,9",,,"15,3",,"1018,8",
2023-10-17 00:00:00,"18,7",17,22,"25,3",,,"8,3",,"1017,7",
2023-10-18 00:00:00,"15,8",13,18,"0,7",,,"9,7",,1020,
2023-10-19 00:00:00,"14,5",12,"16,3","0,6",,,"10,7",,"1021,6",
2023-10-20 00:00:00,"15,8","13,9",20,"0,8",,,"12,5",,"1020,7",
2023-10-21 00:00:00,"16,6",14,21,0,,,"12,1",,"1021,2",
2023-10-22 00:00:00,"18,2",14,26,0,,,"10,2",,"1019,5",
2023-10-23 00:00:00,"21,8",15,30,0,,,"8,6",,"1015,8",
2023-10-24 00:00:00,"22,7","18,6",28,"1,9",,,"11,4",,"1012,4",
2023-10-25 00:00:00,19,17,23,6,,,"11,5",,"1011,5",
2023-10-26 00:00:00,"17,5",15,23,"5,2",,,"9,4",,"1011,1",
2023-10-27 00:00:00,"16,6",15,19,"3,4",,,"11,7",,"1013,5",
2023-10-28 00:00:00,"19,4",17,22,"4,1",,,11,,"1010,2",
2023-10-29 00:00:00,20,17,23,"6,1",,,"12,8",,"1010,1",
2023-10-30 00:00:00,"21,5",19,26,5,,,"11,1",,"1012,9",
2023-10-31 00:00:00,20,"17,8",23,36,,,"8,1",,"1012,9",
2023-11-01 00:00:00,"17,8",15,21,"0,4",,,"12,6",,"1015,9",
2023-11-02 00:00:00,"16,8",15,"19,1","0,8",,,"13,5",,"1015,3",
2023-11-03 00:00:00,"18,2","15,4",23,"3,2",,,"9,6",,"1009,6",
2023-11-04 00:00:00,"16,5","10,7",22,0,,,"13,4",,"1013,1",
2023-11-05 00:00:00,"16,8","10,9",24,0,,,"10,7",,"1017,8",
2023-11-06 00:00:00,"16,5","11,6",23,0,,,"12,2",,"1020,8",
2023-11-07 00:00:00,"18,1",13,24,0,,,"12,7",,"1020,1",
2023-11-08 00:00:00,"22,2",14,31,0,,,"9,5",,"1017,4",
2023-11-09 00:00:00,"24,4","19,9",31,0,,,"7,5",,"1015,6",
2023-11-10 00:00:00,"20,7","18,2",24,"1,4",,,"12,9",,"1017,1",
2023-11-11 00:00:00,"25,9",19,33,"0,3",,,"13,2",,"1013,2",
2023-11-12 00:00:00,"27,4","21,7",34,0,,,"11,7",,1012,
2023-11-13 00:00:00,"25,1",21,32,"1,9",,,"14,1",,"1012,7",
2023-11-14 00:00:00,"21,9",19,25,"21,9",,,"11,3",,"1013,2",
2023-11-15 00:00:00,23,"19,6",27,"3,2",,,"7,3",,"1012,7",
2023-11-16 00:00:00,"24,1",21,29,0,,,"11,3",,"1009,8",
2023-11-17 00:00:00,"24,6",20,32,"1,2",,,"14,5",,"1009,2",
2023-11-18 00:00:00,25,20,32,"5,3",,,"13,6",,"1008,7",
2023-11-19 00:00:00,18,16,"21,3","20,6",,,12,,"1015,5",
2023-11-20 00:00:00,"17,9",16,20,0,,,"10,7",,"1017,8",
2023-11-21 00:00:00,"22,1",17,29,0,,,"12,3",,"1014,3",
2023-11-22 00:00:00,"23,4",20,29,"3,1",,,"11,5",,"1011,6",
2023-11-23 00:00:00,"20,1",17,23,"26,6",,,"8,5",,"1015,3",
2023-11-24 00:00:00,"16,2",15,18,"4,9",,,"11,4",,"1022,1",
2023-11-25 00:00:00,"15,6",13,18,"0,7",,,"13,5",,"1021,4",
2023-11-26 00:00:00,"17,2",15,19,"0,8",,,"10,8",,"1019,8",
